"","population","householdsize","racepctblack","racePctWhite","racePctAsian","racePctHisp","agePct12t21","agePct65up","medIncome","pctWWage","pctWFarmSelf","pctWInvInc","pctWSocSec","pctWPubAsst","pctWRetire","medFamInc","perCapInc","whitePerCap","blackPerCap","indianPerCap","AsianPerCap","OtherPerCap","HispPerCap","PctPopUnderPov","PctLess9thGrade","PctNotHSGrad","PctBSorMore","PctUnemployed","PctEmploy","PctEmplManu","PctEmplProfServ","PctOccupManu","PctOccupMgmtProf","MalePctDivorce","MalePctNevMarr","FemalePctDiv","PersPerFam","PctFam2Par","PctKids2Par","PctYoungKids2Par","PctTeen2Par","PctWorkMomYoungKids","PctWorkMom","PctKidsBornNeverMar","NumImmig","PctImmigRec10","PctRecImmig10","PctNotSpeakEnglWell","PctLargHouseFam","PctLargHouseOccup","PersPerOccupHous","PersPerOwnOccHous","PersPerRentOccHous","PctPersOwnOccup","PctPersDenseHous","PctHousLess3BR","MedNumBR","HousVacant","PctHousOccup","PctHousOwnOcc","PctVacantBoarded","PctVacMore6Mos","MedYrHousBuilt","PctHousNoPhone","PctWOFullPlumb","OwnOccMedVal","RentMedian","MedRent","MedRentPctHousInc","MedOwnCostPctInc","MedOwnCostPctIncNoMtg","PctForeignBorn","PctBornSameState","PctSameHouse85","PctSameCity85","PctSameState85","LandArea","PopDens","PctUsePubTrans","murders","rapes","robberies","assaults","burglaries","larcenies","autoTheft","arsons","ViolentCrimesPerPop","nonViolPerPop"
"272",25084,2.54,1.39,95.76,1.43,1.7,12.23,10.81,28964,79.51,0.54,38.95,26.72,8.19,15.39,33934,12704,12895,9742,5530,6864,569,11473,10.66,7.08,26.23,12.99,6.29,64.35,23.62,20.15,18.22,21.44,12.44,34.73,16.58,3.15,67.97,66.86,76.61,71.16,56.22,64.39,2.79,6.66161696699091,27.05,1.8,1.16,5.41,3.5,2.54,2.65,2.3,71.03,2.69,47.87,3,349,96.58,68.07,1.72,35.82,1944,3.51,0.21,38400,407,467,25,17.4,14.4,6.66,76.06,55.42,80.86,93.83,4,6246,1.64,1,956.2017501983,380,102,332,1449,230,140,5737.52890367685,1677
"273",10066,2.96,30.76,66.29,0.74,4.7,26.03,10.88,20078,67,0.83,32.17,33.23,17.71,16.94,26087,9005,9680,7999,9743,1025,1112,6773,25.36,12.88,29.49,16.82,12.35,49.77,22.1,44.15,20.51,22.87,8.7,45.26,12.46,3.08,53.45,50.16,70.72,61.05,55.2,66.56,8.1,2.13590303993642,13.02,0.28,0.79,4.75,3.3,2.5,2.58,2.39,59.58,3.06,41.68,3,257,92.97,57.75,9.73,45.91,1946,11.94,0.38,31700,235,290,28.9,14.5,13.7,2.14,67.22,51.67,74.01,91.41,4.4,2310.8,0.27,1,1511.4510630844,100,542,7,856,619,79,21403.249186215,1272
"274",16901,2.54,17.99,80.98,0.67,0.46,13.54,13.57,25823,72.72,1.45,33.4,29.37,8.64,15.04,33243,12954,14323,6846,10871,8737,2,22321,14.4,14.75,33.7,20.39,6.03,58.66,27.41,19.41,17.77,29.23,9.35,25.14,11.11,3.04,75.03,71.08,81.71,72.81,60.72,66.87,2.74,1.31944855334004,53.81,0.71,0.24,4.04,2.85,2.47,2.61,2.22,66.8,2.6,42.27,3,609,91.62,63.06,2.3,22.33,1967,6.98,0.71,60000,232,316,22.1,16.8,12.5,1.33,75.19,52.81,79.66,89.73,31,544.4,0.08,2,49,353,557,891,985,215,1520.1457078,1429,21366.4617939767
"275",100850,2.81,0.26,98.04,1.34,1.34,12.32,11.69,48645,81.97,0.53,63.54,27.61,2.55,21.45,53523,19145,19172,14107,31495,16220,684,22473,2.59,4.73,15.33,23.79,4.5,64.22,24.65,22.88,10.52,32.18,5.6,26.63,7.7,3.15,87.78,85.96,95.96,87.36,58.97,66.93,0.47,6.82201289043133,14.01,0.96,1,3.95,3.19,2.77,2.87,1.99,92.04,1.07,18.11,3,725,98.02,88.93,1.1,24.41,1962,0.45,0.06,94800,531,606,26.7,17.7,12.5,6.82,76.3,65.28,90.06,96.11,37,2725.1,0.73,1,4855.2628254738,383,98,707,648,432,4404.325487,5292.27845857591,6139.14277342588
"276",266406,3.04,2.54,71.44,9.39,31.44,14.6,7.52,39620,86.33,0.67,35.56,18.04,6.57,12.78,43133,15746,17677,15433,17389,15044,1439,8240,10.64,12,24.59,18.76,5.56,69.68,24.29,16.03,16.52,24.02,10.03,35.46,14.82,3.42,73.86,68.15,85.23,77.75,61.54,68.12,3.79,28.4280384075434,60.67,17.25,13.98,12,8.86,2.99,2.98,3.01,49.03,15.8,57.01,2,5589,94,49.23,0.79,13.38,1968,2.58,0.4,218700,661,712,29.3,24.2,11.2,28.43,40.57,40.71,74.6,85.09,45.9,5807.6,3.86,33,146,405,262.286666666667,508,1396,370,158,317.668020490029,1607
"277",46070,2.32,0.72,97.19,1.73,0.71,9.78,17.95,48936,74.81,1.15,70.2,32.15,2.01,18.83,64127,32301,32375,21852,30374,33834,555,18413,3.21,1.75,5.29,52.65,3,62.03,11.74,29.89,3.18,48.72,5.83,22.86,9.54,2.87,85.65,86.33,97.05,90.34,62.43,66.69,0.36,3.71391360972433,28.17,1.05,0.46,2.15,1.42,2.3,2.5,1.66,82.99,0.41,41,3,1123,94.65,76.38,0,26.09,1965,0.24,0.15,156700,634,654,27.4,20.3,11.7,3.71,61.19,57.52,85.6,90.57,16.3,2825.1,4.32,1,4893.0949335565,100,242,459,205,599,164,11365.519716858,918
"278",22477,2.88,0.74,97.12,0.63,2.5,13.87,5.05,39378,89.34,1.1,45.7,12.81,3.58,9.59,42226,15184,15296,11480,7265,6672,507,10238,7.23,3.46,12.4,18.58,4.46,76.3,20.4,20.77,14.25,23.56,8.28,29.32,11.66,3.23,75.88,76.55,82.03,81.6,76.59,80.53,2.54,1.26796280642434,26.32,0.33,0.29,3.95,3.08,2.85,3.03,2.31,79.42,1.82,40.35,3,346,95.75,74.64,1.16,29.77,1975,0.4,0.15,93400,502,545,25.3,21.5,12.2,1.27,81.49,49.99,74.32,93.74,29.7,757.1,2.11,0,1203.9598265145,206,259,247,1188,581,47,7425.18942258531,946
"279",18170,2.73,17.51,66.29,1.43,26.47,15.26,9.38,25452,79.38,1.93,32.72,21.28,7.69,9.85,32298,11934,14720,6633,13865,7062,1090,5958,22.2,15.61,29.38,15.35,7.84,57.2,11.95,19.29,14.09,25.83,10.61,25.56,13.65,3.27,71.35,66.22,79.89,74.73,53.5,58.71,3.26,4.73858007705008,50.06,2.37,3.29,6.88,4.99,2.71,2.76,2.65,53.31,9.19,54.19,2,1540,81.19,52.32,2.66,52.66,1970,14.37,0.28,57300,280,356,23.5,16.2,13.4,4.71,74,47.84,77.88,90.39,7.6,2387,0.03,2,117,182,517,421.035483870968,217,533,79,1488,6879.66694480444
"280",22122,2.68,39.13,59.4,1.31,0.33,15.36,10.78,25369,76.82,0.32,28.23,26.49,8.38,12.08,31869,12043,15455,7174,319,7203,336,7236,20.77,15.26,30.1,19.49,6.91,62.78,30.92,27.93,22,23.79,10.72,29.31,14.52,3.14,63.45,56.67,64.15,66.25,79.3,79.93,7.26,1.59569659162824,66.29,1.06,0.9,5.12,3.75,2.63,2.71,2.49,63.14,5.01,43.08,3,708,92.09,61.12,4.66,41.53,1970,8.94,0.64,59800,214,313,24.9,15.5,13.3,1.6,78.17,54.77,84.11,91.39,46.6,474.8,0.28,3,39,375,427,551,70,574,44.4928262,855,5602.98719012748
"281",18372,2.32,14.03,83.65,1.25,1.59,11.83,18.68,16751,56.84,0.34,29.23,39.09,18.57,20.86,20566,9562,10011,7186,3711,5536,495,9956,28.5,18.65,43.93,8.74,16.36,42.4,24.3,20.51,24.06,16.31,13.64,39.53,14.67,3.05,52.78,53.9,62.41,53.56,40.41,47.59,6.68,21.1517526671021,40.02,8.46,9.2,6.62,3.87,2.3,2.38,2.21,54.08,3.67,63.4,2,793,90.89,52.28,10.72,64.44,1939,10.19,1.38,21000,235,320,30.1,14.5,13.4,21.15,64.68,59.37,86.41,92.27,2.2,8412.1,3.94,5,911.9894251274,47,222,594,1399,435,10,6455.41816420313,58
"282",19373,3.04,1.56,93.69,3.45,3.38,13.18,4.5,51524,93.85,0.46,51.66,11.79,1.32,8.19,54356,18324,18650,11162,9348,16414,181,14008,2.58,2.85,9.84,28.37,3.57,78.04,18.79,16.73,9.78,32.29,6.21,22.2,8.52,3.36,88.88,87.65,95.21,93.08,59.52,69.75,1.89,5.35797243586435,14.26,0.76,1.08,4.72,3.91,3.03,3.09,2.6,89.02,1.12,25.3,3,294,95.58,87.2,1.02,18.71,1977,0.82,0.08,132600,536,607,21.4,23.9,12.3,5.36,75.92,45.2,69.05,93.82,14.5,1335,6.95,2,1478.0868616364,206,276,859,964,57,79,10127.9453963578,399
"283",31846,2.84,0.24,98.58,0.51,1.52,13.29,9.29,38717,82.78,0.28,48,26.59,4.65,23.9,42364,14257,14268,13563,10712,10812,812,15770,4.27,6.28,24.96,7.12,5.9,64.13,25.69,16.87,19.3,14.67,8.29,28.39,11.34,3.22,80.38,77.04,91.73,84.35,61.33,68.95,1.14,3.50750486717327,12.98,0.46,0.61,5.34,4.29,2.84,2.93,2.26,89.08,2.57,22.82,3,161,98.58,86.29,1.24,31.68,1956,0.93,0,59700,414,470,26.3,16.5,12.4,3.51,78.96,71.01,93.46,96.7,6.1,5244.7,0.26,0,1603.304967222,149,417,223,1403,604,173,6811.86009929662,925
"284",66467,2.46,12.14,86.63,0.68,0.8,13.45,14.03,23578,69.27,1.26,42.93,32.71,10.51,21.02,29798,12475,13206,7173,3526,21103,979,6414,16.9,8.29,22.09,14.09,7.22,56.41,22.28,24.51,16.71,22.63,10.28,26.83,12.72,3,67.88,64.89,70.11,73.75,64.41,70.39,4,0.940316247160245,13.6,0.13,0.24,3.85,2.58,2.42,2.56,2.17,68.98,2.06,50.61,2,1986,93.16,65.42,7.75,50.2,1955,4.04,0.33,39800,250,326,25.6,16.2,13.5,0.94,78.16,56.66,87.62,93.38,62.7,1059.3,1.37,9,118,41,223,45,662,214,492.9783068,1583,2127.33884002588
"285",54516,2.84,1.97,92.46,5.21,1.23,12.68,8.87,68654,87.75,0.78,67.6,18.78,1.95,12.65,75068,31845,31594,47981,11847,29358,1092,40040,1.81,2.3,7.46,47.77,3.49,68.46,17.78,29.2,4.23,48.94,5.49,24.44,7.46,3.15,89.88,89.21,98.01,89.46,46.95,59.39,0.15,12.1982537236775,29.47,3.6,1.78,4.09,3.4,2.81,2.89,2.28,88.21,1.07,24.66,3,1152,94.35,85.5,0.69,36.02,1975,0.34,0.26,164000,857,907,24,20.7,12.5,12.19,65.83,53.25,80.49,89.24,28.3,1926.1,0.26,0,2258.1798961988,4,457,269,1387,275,16,4987.85658558735,304
"286",23648,2.68,1.21,96.68,1.64,1.15,12.98,9.26,53768,85.12,0.5,64.57,21.25,1.98,18.35,62589,24403,24669,4637,57733,18023,1450,26592,1.44,2.24,10.92,35.87,3.91,68.2,26.51,25.89,8.2,38.05,7.11,26.86,8.1,3.09,90.06,89.41,97.91,90.54,60.55,66.3,0.37,4.30903247631935,13.84,0.6,0.7,2.95,2.26,2.64,2.84,1.75,88.01,0.66,32.55,3,396,95.7,81.93,0.25,19.19,1971,0.2,0.09,127200,479,517,25,18.2,14.5,4.31,73.18,55.97,85.18,93.96,16.5,1433.9,0.25,1,8441.0377954117,206,546,624,812,474,3,38878.7119224108,255
"287",11339,2.69,0.39,98.11,1.03,0.7,12.65,5.98,34235,86.29,0.98,40.8,16.25,4.15,8.89,38708,14803,14798,70000,6984,5959,712,11780,6.86,5.42,12.45,18.05,4.02,75.91,28.67,17.67,16.16,20.84,9.65,28.54,13.69,3.18,76.85,78.27,87.52,75.91,70.76,79.04,2.37,1.35814445718317,35.71,0.49,0.85,3.98,2.85,2.67,2.89,2.18,74.73,1.85,47.72,3,264,94.1,69.04,0.38,26.89,1976,1.8,0.16,90100,457,500,24.2,21.8,12.8,1.36,77.17,42.33,62.65,90.59,14.2,799.1,0.75,0,1123.5711406128,131,67,673,841,27,3,11655.0942817956,728
"288",12180,2.67,39.3,56.88,0.33,6.73,15.43,11.36,18956,66.46,0.24,18.92,31.31,22.12,19.94,22283,9781,10099,9687,5045,3171,1727,7229,26.86,15.78,43.45,3.27,15.73,45.17,30.94,16.45,29.41,10.14,16.13,37.8,18.47,3.27,49.18,44.42,53.01,48.79,44.97,50.52,9.27,2.20853858784893,9.67,0.21,0.71,8.4,5.73,2.66,2.71,2.58,59.52,5.4,50.91,2,429,91.42,58.36,13.05,50.35,1949,11.18,0.26,25500,271,358,34.6,16.6,15.4,2.21,69.21,59.01,93.62,95.9,2.8,4356.2,2.94,1,925.3048354578,242,18,170,461,604,69,9739.77697420197,996
"289",12174,2.84,0.37,96.65,2.85,0.86,12.72,11.61,118456,80.21,1.56,78.44,24.48,1.06,12.2,139008,62482,62596,8900,0,60886,1090,39688,1.5,0.41,1.46,79.18,1.55,62.22,10.35,32.31,1.76,58.16,3.25,22.5,6.42,3.18,91.83,92.25,100,93.81,49.26,47.95,0,5.80745851815344,36.21,2.1,1.02,5.59,4.6,2.84,2.95,2.1,90.94,0.33,15.01,4,194,95.67,87.77,0,40.72,1939,0,0.16,483500,681,705,20.2,18,13.6,5.81,55.62,61.86,84.06,86.65,4,3074.2,26.56,0,86.8256724808,206,258,873,502,550,2,4524.60713389847,437
"290",17192,2.69,0.58,97.4,1.07,0.76,14.3,9.56,31289,80.44,0.27,42.64,23.21,5.62,13.56,38241,14148,14319,8639,5781,4521,2,6649,8.48,7.6,17.45,16.42,5.6,66.25,25.98,20.53,18.3,20.8,11,32.72,13.91,3.12,70.9,72.17,78.47,75.51,73.84,78.15,3.24,1.34946486738018,21.55,0.29,0.27,3.96,2.71,2.57,2.93,2.1,64.26,3.02,53.73,2,405,94.04,56.26,0.49,24.94,1969,2.25,0.12,80000,418,446,26.6,19.1,11.8,1.35,76.87,47,74.93,92.27,6.8,2510.4,2.26,0,1022.7352435816,330,171,193,1158,486,10,8863.04818276873,1376
"291",17085,2.67,0.34,97.34,1.47,1.48,13.47,12.7,24604,75.2,0.74,44.99,31.67,7.19,11.8,32668,11563,11663,2212,9908,5123,1512,7047,8.42,13.28,26.2,15.95,4.26,63.89,23.77,30.71,19.45,22.74,9.58,30.29,11.4,3.09,73.18,71.82,81.15,81.61,78.46,84.1,2.56,1.11793971319871,47.64,0.53,0.59,4.53,3.07,2.49,2.72,1.94,76.62,1.83,44.27,3,226,96.59,70.06,2.21,37.61,1956,3.22,0.54,58500,288,339,25.6,17.6,12.9,1.12,83.32,56.77,84.06,94.69,12,1425.5,0.88,0,1519.8493805852,379,123,217,1276,571,4,11834.0613437823,1545
"292",10447,2.97,0.34,98.58,0.15,1.9,15.91,7.21,41806,85.43,1.5,39.08,22.5,3.34,16.53,45240,15315,15423,7500,10106,4883,955,12554,4.48,10.18,25.13,9.94,6.95,64.49,31.38,17.95,23.76,16.74,8.59,28.49,9.38,3.32,84.57,81.2,93.5,82.12,61.68,66.28,1.28,3.06308031013688,26.25,0.8,0.76,6.03,5.13,2.97,3,2.75,91.92,2.08,31.21,3,118,96.75,91.26,5.08,41.53,1969,1.31,0.14,79500,347,431,21.3,17.2,13.9,3.06,78.22,64.24,93.07,96.45,36.9,283.4,0,0,1492.9632033652,3,224,867,427,430,79,16463.7044449622,655
"293",12828,2.7,2.7,95.64,0.43,1.26,14.37,11.73,28745,78.94,1.15,40.64,27.5,5.93,17.27,32176,12211,12219,14063,10355,7185,649,14604,7.62,7.73,22.88,10.41,7.56,61.72,27.99,18.86,21.13,17.6,10.02,23.79,12.84,3.07,76.44,72.67,84.82,81.91,64.7,74.04,1.47,1.48113501714998,6.84,0.1,0.48,4.08,3.18,2.68,2.68,2.69,84.47,1.75,33.79,3,198,95.99,84.53,9.09,34.85,1959,3.56,0.2,44000,294,373,24.9,16.2,12.3,1.48,52.03,60.51,83.48,88.91,39.1,328.5,0.24,0,1570.084449864,3,26,624,528,98,122,12465.5788109136,360
"294",22125,2.46,15.45,83.41,0.68,0.99,14.02,19.62,17631,55.25,0.39,35.7,42.36,19.01,21.93,23897,11362,11725,7025,4326,73920,262,18258,24.28,12.58,30.84,13.29,11.56,40.92,21.38,32.49,16.99,25,10.09,31.35,12.46,2.94,61.83,60.18,68.98,64.79,44.85,50.94,4.89,3.50282485875706,19.74,0.69,0.76,3.91,2.53,2.3,2.44,2.1,62.68,0.86,46.03,3,1017,89.83,59.1,9.83,65.88,1948,5.77,1.11,44100,186,262,27.9,15.9,12.8,3.5,67.93,59.05,85.42,88.77,8.4,2634.1,1.01,2,133,275,316,242,1037,538,604.8549468,567,10946.2370476836
"295",13521,3.1,8.27,87.94,0.67,5.55,14.24,12.98,23394,70.44,0.39,34.2,33.94,10.4,22.8,29441,11213,10576,19024,6609,33444,858,4085,13.97,10.81,32.03,11.85,9.22,44.61,12.75,36.91,14.96,23.43,8.77,43.01,13.44,3.17,68.6,67.41,86.27,80.81,74.05,75.03,2.98,5.08098513423563,26.49,1.35,1.84,5.37,3.73,2.57,2.79,2.23,65.06,1.21,43.67,3,243,94.73,59.86,6.58,51.44,1939,5.89,0.59,39000,266,325,24.3,18.4,13,5.08,85.96,54.56,79.36,95.29,5.2,2575.8,0.77,0,2,2,3,823,1043,57,924.1229082,1636,21057.0439183492
"296",69512,2.66,40.35,52.26,0.43,10.51,15.95,10.71,17736,63.65,0.16,26.71,28.02,25.53,18.68,21900,8944,11361,6385,6774,3566,1172,6103,31.72,10.42,31.43,9.25,17.82,45.72,20.65,25.89,20.12,17.49,13.01,37.23,17.02,3.21,45.11,40.94,46.83,51.51,55.12,60.74,12.28,1.77379445275636,27.9,0.49,0.62,7.11,4.87,2.61,2.69,2.51,59.24,4.17,47.02,3,1807,93.54,57.55,13.12,46.93,1944,9.02,0.82,32800,267,343,35.1,17,14.8,1.77,74.5,58.48,89.99,94.47,18.1,3846.4,1.63,22,1861.0798359816,294,109,229,764,261,21,3288.75566230521,1926
"297",44389,2.49,3.21,95.98,0.39,0.66,12.9,13.09,23062,72.75,0.7,37.04,30.14,9.63,20.31,28490,11680,11710,9200,3952,31513,1517,9293,15.56,8.71,27.16,11.32,7.99,56.8,19.85,22.6,18.05,22.56,12.26,24.38,15.68,3.02,69.92,67.88,74.66,75.68,60.32,64.79,2.3,0.729910563427876,16.05,0.12,0.39,3.7,2.49,2.44,2.56,2.28,59.6,1.46,48.85,3,1165,93.86,56.75,1.89,35.02,1955,7.37,0.46,49500,269,351,26.5,17.1,12.2,0.73,80.08,51.69,86,93.12,18.7,2376.3,0.49,0,74,303,346,560,252,58,552.5526176,56,3204.74130437721
"298",18811,2.93,2.67,93.79,2.49,2.6,17.57,4.99,38186,87.24,0.41,35.67,16.12,8.82,9.81,42455,14085,14296,11364,10255,10916,94,10682,10.85,5.91,22.03,10.38,7.37,67.29,28.3,17.68,20.55,18.91,9.21,29.05,14.36,3.31,73.29,73.42,79.48,82.14,58.37,66.35,3.05,3.8753920578385,22.09,0.86,0.85,4.67,3.77,2.93,3.08,2.61,71.38,2.58,40.11,3,327,95.16,67.87,1.22,21.71,1973,2.52,0.59,76000,397,444,23.3,16.6,13.8,3.88,78.57,55.37,90.66,94.66,23.3,808.6,0.21,0,1623.7491570327,379,432,140,1014,63,20,12943.2202277003,1000
"299",19386,2.63,0.23,98.24,0.58,1.59,13.86,11.82,30870,79.51,1.4,49.43,26.47,4.73,11.98,37832,13485,13695,7807,10370,5922,1142,7704,6.06,10.27,18.08,20.05,3.28,69.04,34.36,21.78,17.78,23.57,5.6,26.95,7.8,3.1,83.35,83.93,89.73,85.4,75.8,81.35,1.42,1.23800680903745,24.58,0.3,1.03,3.21,2.25,2.54,2.78,1.9,79.57,1.18,36.74,3,196,97.41,72.69,0.51,31.12,1961,3.1,0.44,63800,280,326,21.8,16.9,12.3,1.24,76.34,53.88,79.26,90.92,9.9,1954.9,0.33,0,1572.1066226832,131,67,883,975,393,79,9130.85021501702,633
"300",18374,2.74,1.04,97.01,0.99,1.58,12.86,4.89,41049,90.82,0.69,50.25,12.72,3.26,9.04,44844,16207,16475,7918,2711,10524,1268,6309,5.8,2.55,10.47,20.33,2.93,79.57,25.13,19.63,12.21,24.82,7.99,26.83,12.92,3.17,77.65,78.86,86.67,87.05,78.1,81.27,1.81,1.67083922934581,35.83,0.6,0.51,3.45,2.63,2.74,2.86,2.22,83.92,1.49,41.51,3,237,96.58,80.21,1.27,29.11,1977,0.34,0.07,88400,399,442,23.8,22.1,12.3,1.67,77.94,45.08,58.37,91.73,10.3,1791.2,1.92,0,498.9292045571,18,390,7,1100,323,164,4935.93776291009,652
"301",10971,2.9,0.4,98.03,0.36,2.02,15.75,8.38,40330,83.73,1.61,54.36,22.13,6.74,16.35,44054,16143,16121,14734,18000,10051,674,17408,4.86,5.34,15.98,17.56,5.07,63.15,25.96,24.12,14.39,25.06,5.85,24.85,6.82,3.18,87.03,84.35,87.01,82.78,60.65,66.47,1.21,1.12113754443533,0,0,0.2,3.1,2.56,2.85,2.92,2.28,91.04,1.03,29.21,3,104,97.33,88.81,1.92,46.15,1968,0.21,0,65800,353,436,26.5,17,12.1,1.12,88.04,62.33,90.38,96.84,32.7,336,0.1,0,2612.656805694,3,51,566,672,27,3,24306.4151462401,640
"302",19195,2.59,0.73,97.96,0.54,1.81,16.73,14.3,23986,71.49,0.2,41.06,33.75,7.53,20.5,33184,11758,11847,8173,28659,2412,896,9434,19.05,8.71,26.92,19.63,8.23,51.56,11.42,31.63,11.65,27.01,7.49,39.16,9.73,3.08,71.19,70,80.82,77.66,46.11,57.12,2.46,2.42771555092472,39.27,0.95,0.66,4.41,2.94,2.45,2.62,2.22,60.04,1.28,43.43,3,449,94.29,56,3.79,44.99,1939,3.26,0.25,58500,322,388,28.8,16.1,14.3,2.43,85.74,51.24,80.16,93.44,7.9,2418,2.26,0,2,3,2,140,1221,430,4007.7227982,1336,30209.5483104975
"303",13882,2.79,0.27,98.57,0.73,0.61,14.62,9.9,39139,80.24,0.63,54.29,23.66,4.65,15.09,45543,16021,16066,18804,4470,14005,433,8335,5.68,7.1,12.68,28.82,2.8,66.67,23.27,24.76,12.86,32.32,7.91,28.39,11.64,3.21,78.47,79.37,81.05,84.66,66.46,72.25,1.23,2.26912548624118,16.51,0.37,0.81,3.83,2.81,2.71,2.96,1.99,81.27,1.16,36.71,3,123,97.59,74.51,0,30.89,1957,1.41,0.2,90700,414,459,29.7,20.5,11.8,2.27,68.97,54.63,76.57,88.16,5.6,2485.7,0.74,0,692.789736536,131,213,759,817,253,2,7468.59052395908,563
"304",23500,2.61,0.97,97.18,1.51,0.78,12.11,6.89,42686,89.35,2.02,62.61,15.62,2.36,12.46,49087,19200,19285,20784,2997,16610,1050,6863,2.71,0.78,4.24,37.46,2.21,77.64,8.6,25.01,6.11,39.5,7.08,23.93,10.85,3.04,84.76,85.34,96.13,81.76,73.56,78.12,0.54,1.88085106382979,36.2,0.68,0.48,2.46,1.8,2.59,2.81,2.03,77.74,0.91,35.98,3,283,96.96,71.66,0.71,14.49,1973,0.18,0,86300,446,515,22.2,18.2,11.9,1.88,69.05,43.35,76.07,87.13,11.1,2113.7,1.35,0,2,131,258,99,1198,368,418.9998786,481,8868.08458978723
"305",21010,2.66,7.63,90.4,0.98,1.53,14.26,6.03,37987,88.17,1.34,35.37,15.56,5.07,12.21,41971,15785,15793,15603,7361,17146,611,14302,7.15,6.63,22.42,16.18,6.34,68.14,26.17,19.16,18.08,21.04,12.26,30.39,13.61,3.13,74.06,71,79.5,76.35,55.66,64.22,3.97,3.49833412660638,35.92,1.26,0.55,4.47,3.22,2.63,2.87,2.22,69.51,2.89,50.72,2,544,93.55,63.79,1.65,24.63,1973,2.14,0.3,70400,494,566,22.9,17.9,13,3.5,71.65,46.88,75.68,91.26,35.1,598.1,0.09,0,1318.063535753,90,421,65,1251,75,101,8705.6807984436,1192
"306",51412,2.63,1,97.27,1.11,1.22,12.63,12.63,32337,78.86,0.24,43,31.43,5.84,21.17,37516,13437,13522,10500,8194,10533,469,11903,6.19,8.82,30.6,6.93,7.54,61.28,30.25,16.57,20.25,16.08,9.29,29.86,12.58,3.15,76.76,74.32,89.89,78.85,57.23,65.04,1.12,5.69516844316502,12.4,0.71,1.12,4.85,3.47,2.62,2.79,2.15,79.15,2.47,37.84,3,488,97.56,74.58,0.82,22.13,1958,1.1,0.08,55400,415,476,25.4,17.5,13.5,5.7,80.17,63.26,86.58,97.09,10.2,5054.3,0.94,1,1408.8780429174,374,172,417,664,389,140,3804.3220316607,1757
"307",60640,2.53,2.08,96.05,0.77,2.72,11.9,12.33,38261,80.94,0.46,47.72,26.88,3.69,18.83,45631,16909,17084,12744,9645,17176,1667,9415,4.35,10.04,24.97,15.39,5.25,68.24,27.42,19.19,15.76,23.59,8.31,30.19,11.25,3.02,77.65,76.09,90.09,77.96,70.52,77.43,1.86,7.00527704485488,12.57,0.88,1.37,2.86,2.02,2.51,2.73,2.14,67.9,1.42,50.81,2,1033,95.87,62.44,1.06,29.82,1960,2.1,0.14,153500,465,549,24.7,23.6,13.6,7.01,68.85,58.12,90.09,94.5,27.5,2208,1.04,3,117,298,262.286666666667,602,95,204,10,1121.84476693052,654
"308",26690,2.75,0.49,92.36,6.91,1.68,11.58,14.36,71274,80.38,1.47,75.53,26.3,1.54,15.32,81568,38465,39824,11519,20000,23444,1613,25235,2.14,2.78,4.88,63.69,1.67,63.9,10.76,37.32,2.26,56.8,3.77,22.5,7.15,3.09,89.06,89.6,96.62,83.03,51.35,60.81,0.31,13.0760584488572,35.85,4.69,2.11,3.33,2.66,2.71,2.8,2.18,88.67,0.39,19.66,3,326,96.75,85.93,0,25.15,1952,0.23,0.24,280800,723,818,25.8,19.8,11.8,13.15,58.92,62.37,88.27,90.5,5.6,4796.9,20.48,2,3013.8360952792,206,4,378,926,74,79,12086.3098361903,500
"309",80505,2.64,2.3,92.57,1.48,3.26,14.77,12.74,25045,76.41,1.31,42.74,30.73,8.51,13.59,30743,12339,12849,5958,4188,8740,1196,6071,13.8,8.56,22.1,17.54,5.59,63.07,18.95,25.42,15.25,22.85,9.54,28.77,12.21,3.12,72.86,70.3,73.68,79.21,69.03,75.55,3.2,3.11533445127632,53.15,1.66,1.46,5.33,3.69,2.55,2.7,2.26,70.82,2.7,50.7,2,1689,94.75,67.03,5.92,34.99,1948,5.76,0.44,41000,259,326,25.4,17.2,13.2,3.12,70.01,53.86,81.83,87.39,56.2,1431.3,1.23,4,135,36,25,90,954,273,585.5562264,390,2363.27709632942
"310",50677,3.75,6.93,84.59,6.99,2.5,46.84,3.93,24716,86.39,0.77,55.67,11.85,2.18,9.02,43125,11212,11915,7983,10143,7033,1104,6054,33.77,0.93,3.38,71.23,7.57,57.45,3.44,49.53,4.36,36.3,3.09,73.24,5.27,2.91,76.72,77.73,92.34,68.37,50.57,62.97,1.36,10.6872940387158,76.68,8.2,1.56,2.94,2.93,2.43,2.64,2.33,35.95,5.79,63.27,2,903,93.73,33.16,0.22,19.49,1961,0.81,0.35,97000,414,451,34,17.8,12.5,10.69,63.14,19.27,32.68,82.25,9.8,5152.2,3.2,2,1894.9339338825,191,520,343,140,141,4,5146.18847580263,37
